TIMESTAMP,RECORD,station,latitude,longitude,altitude,BattV,Hydraprobe_5_VWC_Avg,Hydraprobe_10_VWC_Avg,Hydraprobe_20_VWC_Avg,Hydraprobe_50_VWC_Avg,Hydraprobe_5_T_DegC_Avg,Hydraprobe_10_T_DegC_Avg,Hydraprobe_20_T_DegC_Avg,Hydraprobe_50_T_DegC_Avg,Hydraprobe_5_T_DegF_Avg,Hydraprobe_10_T_DegF_Avg,Hydraprobe_20_T_DegF_Avg,Hydraprobe_50_T_DegF_Avg,Hydraprobe_5_EC_uncorrected_Avg,Hydraprobe_10_EC_uncorrected_Avg,Hydraprobe_20_EC_uncorrected_Avg,Hydraprobe_50_EC_uncorrected_Avg,Hydraprobe_5_EC_corrected_Avg,Hydraprobe_10_EC_corrected_Avg,Hydraprobe_20_EC_corrected_Avg,Hydraprobe_50_EC_corrected_Avg,Hydraprobe_5_Perm_real_Avg,Hydraprobe_10_Perm_real_Avg,Hydraprobe_20_Perm_real_Avg,Hydraprobe_50_Perm_real_Avg,Hydraprobe_5_Perm_imaginary_Avg,Hydraprobe_10_Perm_imaginary_Avg,Hydraprobe_20_Perm_imaginary_Avg,Hydraprobe_50_Perm_imaginary_Avg
2023-03-28 09:00:00,90,Site 2,30.5498,-96.4115,75,12.58,0.323,0.296,0.346,0.442,19.83,20.23,21.03,20.5,67.7,68.4,69.87,68.9,0.052,0.046,0.071,0.125,0.056,0.05,0.075,0.134,21.2,18.99,23.21,32.51,18.67,16.69,25.48,45
2023-03-28 10:00:00,91,Site 2,30.5498,-96.4115,75,12.92,0.319,0.298,0.348,0.442,19.7,20.03,20.83,20.5,67.5,68.07,69.47,68.9,0.053,0.046,0.07,0.125,0.057,0.049,0.074,0.134,20.86,19.13,23.35,32.51,18.92,16.43,25.2,45
2023-03-28 11:00:00,92,Site 2,30.5498,-96.4115,75,13.15,0.322,0.298,0.348,0.442,19.9,19.97,20.63,20.5,67.83,67.93,69.1,68.9,0.052,0.046,0.07,0.125,0.056,0.049,0.074,0.134,21.16,19.13,23.42,32.51,18.77,16.43,25.06,45
2023-03-28 12:00:00,93,Site 2,30.5498,-96.4115,75,13.59,0.321,0.296,0.34,0.442,20.83,20.5,20.5,20.5,69.5,68.87,68.9,68.9,0.054,0.046,0.071,0.125,0.057,0.05,0.076,0.134,21.07,19,22.68,32.51,19.25,16.7,25.58,45.01
2023-03-28 13:00:00,94,Site 2,30.5498,-96.4115,75,13.61,0.326,0.296,0.343,0.442,22.13,21.23,20.5,20.5,71.87,70.2,68.9,68.9,0.054,0.047,0.071,0.125,0.057,0.05,0.075,0.134,21.42,19.02,22.93,32.51,19.6,17,25.41,45
2023-03-28 14:00:00,95,Site 2,30.5498,-96.4115,75,13.59,0.326,0.3,0.348,0.442,23.47,22.3,20.77,20.43,74.27,72.13,69.33,68.77,0.056,0.047,0.07,0.125,0.057,0.05,0.074,0.134,21.46,19.31,23.35,32.51,20.24,17.15,25.2,45
2023-03-28 15:00:00,96,Site 2,30.5498,-96.4115,75,13.6,0.327,0.298,0.344,0.442,24.97,23.47,21.03,20.5,76.97,74.27,69.87,68.9,0.058,0.049,0.072,0.125,0.058,0.05,0.076,0.134,21.57,19.19,23.05,32.51,20.82,17.59,25.76,45
2023-03-28 16:00:00,97,Site 2,30.5498,-96.4115,75,13.57,0.33,0.302,0.347,0.442,26.33,24.73,21.5,20.3,79.37,76.53,70.7,68.5,0.059,0.049,0.072,0.125,0.058,0.05,0.075,0.134,21.8,19.49,23.33,32.51,21.2,17.75,25.84,45
2023-03-28 17:00:00,98,Site 2,30.5498,-96.4115,75,13.58,0.328,0.302,0.349,0.442,27.1,25.53,21.97,20.3,80.8,78.03,71.63,68.5,0.061,0.05,0.072,0.125,0.059,0.05,0.075,0.134,21.6,19.48,23.5,32.51,21.66,18.03,26.03,45
2023-03-28 18:00:00,99,Site 2,30.5498,-96.4115,75,13.57,0.33,0.3,0.35,0.442,27,25.9,22.53,20.3,80.7,78.6,72.5,68.5,0.06,0.051,0.073,0.125,0.058,0.05,0.076,0.134,21.77,19.33,23.56,32.51,21.33,18.33,26.34,45
2023-03-28 19:00:00,100,Site 2,30.5498,-96.4115,75,13,0.326,0.301,0.349,0.442,26.27,25.53,22.87,20.3,79.23,78.03,73.13,68.5,0.059,0.05,0.074,0.125,0.058,0.05,0.076,0.134,21.45,19.37,23.5,32.51,21.18,18.07,26.5,45
2023-03-28 20:00:00,101,Site 2,30.5498,-96.4115,75,12.73,0.325,0.299,0.347,0.442,25,24.9,23,20.37,76.97,76.83,73.4,68.63,0.057,0.05,0.075,0.125,0.057,0.05,0.077,0.134,21.4,19.22,23.25,32.51,20.49,17.92,26.93,45
2023-03-28 21:00:00,102,Site 2,30.5498,-96.4115,75,12.68,0.323,0.298,0.35,0.442,23.8,23.93,23,20.5,74.83,75.1,73.4,68.9,0.056,0.049,0.074,0.125,0.057,0.05,0.076,0.134,21.25,19.17,23.51,32.51,20.03,17.58,26.51,45
2023-03-28 22:00:00,103,Site 2,30.5498,-96.4115,75,12.64,0.322,0.3,0.351,0.443,22.8,23.1,22.87,20.5,73,73.57,73.13,68.9,0.055,0.047,0.073,0.125,0.057,0.049,0.075,0.134,21.12,19.29,23.66,32.52,19.76,17.14,26.22,45.01
2023-03-28 23:00:00,104,Site 2,30.5498,-96.4115,75,12.61,0.323,0.298,0.344,0.443,22.07,22.43,22.6,20.5,71.77,72.37,72.6,68.9,0.054,0.047,0.074,0.125,0.056,0.049,0.076,0.134,21.18,19.18,23.05,32.52,19.37,17.03,26.47,45.02
2023-03-29 00:00:00,105,Site 2,30.5498,-96.4115,75,12.59,0.32,0.293,0.347,0.443,21.3,21.9,22.3,20.5,70.33,71.5,72.17,68.9,0.054,0.047,0.073,0.125,0.056,0.05,0.075,0.134,20.95,18.79,23.29,32.53,19.15,17.05,26.04,45.03
2023-03-29 01:00:00,106,Site 2,30.5498,-96.4115,75,12.56,0.322,0.295,0.349,0.443,20.9,21.3,21.97,20.57,69.6,70.33,71.63,69,0.053,0.047,0.072,0.125,0.056,0.05,0.075,0.134,21.08,18.87,23.43,32.54,18.85,16.86,25.74,45.04
2023-03-29 02:00:00,107,Site 2,30.5498,-96.4115,75,12.53,0.319,0.297,0.347,0.441,20.37,20.9,21.77,20.7,68.63,69.6,71.23,69.2,0.052,0.046,0.071,0.126,0.056,0.049,0.075,0.135,20.87,19.05,23.32,32.34,18.8,16.5,25.63,45.35
2023-03-29 03:00:00,108,Site 2,30.5498,-96.4115,75,12.5,0.319,0.295,0.344,0.437,19.97,20.5,21.43,20.7,67.93,68.87,70.57,69.2,0.052,0.046,0.072,0.128,0.056,0.049,0.075,0.136,20.84,18.93,22.98,31.95,18.63,16.52,25.7,45.99
2023-03-29 04:00:00,109,Site 2,30.5498,-96.4115,75,12.46,0.32,0.293,0.345,0.442,19.63,20.17,21.23,20.7,67.37,68.3,70.2,69.2,0.051,0.046,0.071,0.127,0.056,0.049,0.075,0.135,20.97,18.75,23.13,32.49,18.34,16.48,25.41,45.6
2023-03-29 05:00:00,110,Site 2,30.5498,-96.4115,75,12.43,0.315,0.291,0.348,0.444,19.3,19.83,21.03,20.7,66.77,67.7,69.87,69.2,0.051,0.045,0.069,0.126,0.056,0.049,0.074,0.134,20.57,18.63,23.34,32.67,18.51,16.34,25,45.3
2023-03-29 06:00:00,111,Site 2,30.5498,-96.4115,75,12.4,0.317,0.292,0.347,0.437,19.03,19.57,20.77,20.7,66.3,67.23,69.33,69.2,0.051,0.045,0.069,0.128,0.056,0.049,0.074,0.136,20.71,18.67,23.32,31.95,18.23,16.25,24.98,45.99
2023-03-29 07:00:00,112,Site 2,30.5498,-96.4115,75,12.37,0.317,0.294,0.346,0.437,18.83,19.23,20.57,20.7,65.9,66.67,69,69.2,0.051,0.045,0.069,0.128,0.056,0.049,0.074,0.136,20.7,18.84,23.17,31.95,18.22,16.03,24.82,45.99
2023-03-29 08:00:00,113,Site 2,30.5498,-96.4115,75,12.35,0.317,0.29,0.34,0.437,18.67,19.03,20.3,20.7,65.53,66.3,68.5,69.2,0.05,0.045,0.07,0.128,0.055,0.049,0.075,0.136,20.67,18.54,22.69,31.95,18.06,16.12,25.15,45.99
2023-03-29 09:00:00,114,Site 2,30.5498,-96.4115,75,12.37,0.314,0.289,0.341,0.442,18.4,18.87,20.17,20.7,65.1,66,68.3,69.2,0.05,0.045,0.07,0.127,0.055,0.049,0.075,0.135,20.49,18.43,22.75,32.49,18.03,16.14,25.01,45.6
2023-03-29 10:00:00,115,Site 2,30.5498,-96.4115,75,12.85,0.314,0.29,0.341,0.439,18.4,18.8,19.97,20.7,65.1,65.8,67.93,69.2,0.05,0.045,0.069,0.127,0.056,0.049,0.075,0.135,20.49,18.47,22.77,32.14,18.03,16.05,24.81,45.67
2023-03-29 11:00:00,116,Site 2,30.5498,-96.4115,75,12.91,0.317,0.289,0.34,0.447,18.77,18.83,19.77,20.7,65.77,65.9,67.6,69.2,0.05,0.045,0.069,0.126,0.055,0.049,0.075,0.134,20.68,18.42,22.64,33.02,18.07,16.14,24.86,45.2
2023-03-29 12:00:00,117,Site 2,30.5498,-96.4115,75,13.25,0.317,0.292,0.341,0.447,20.03,19.43,19.7,20.5,68.07,67,67.5,68.9,0.052,0.045,0.068,0.126,0.056,0.049,0.074,0.134,20.69,18.69,22.79,33.01,18.77,16.14,24.6,45.18
2023-03-29 13:00:00,118,Site 2,30.5498,-96.4115,75,13.57,0.32,0.294,0.341,0.441,22,20.77,19.77,20.5,71.6,69.33,67.6,68.9,0.054,0.046,0.069,0.126,0.057,0.049,0.075,0.135,20.96,18.83,22.77,32.33,19.45,16.55,24.8,45.34
2023-03-29 14:00:00,119,Site 2,30.5498,-96.4115,75,13.56,0.321,0.297,0.343,0.442,23.73,22.2,20.1,20.5,74.7,72,68.17,68.9,0.056,0.047,0.07,0.127,0.057,0.049,0.075,0.136,21.04,19.03,22.88,32.46,20.14,16.88,24.94,45.56
2023-03-29 15:00:00,120,Site 2,30.5498,-96.4115,75,13.57,0.324,0.294,0.346,0.441,24.77,23.27,20.63,20.5,76.53,73.87,69.1,68.9,0.056,0.048,0.07,0.126,0.057,0.05,0.074,0.135,21.26,18.85,23.24,32.32,20.37,17.4,25.11,45.32
2023-03-29 16:00:00,121,Site 2,30.5498,-96.4115,75,13.56,0.324,0.294,0.344,0.447,25.03,23.83,21.1,20.5,77.13,74.97,69.97,68.9,0.056,0.048,0.071,0.124,0.056,0.05,0.075,0.133,21.28,18.82,23.04,33.02,20.38,17.51,25.54,44.62
2023-03-29 17:00:00,122,Site 2,30.5498,-96.4115,75,13.62,0.322,0.294,0.35,0.447,24.97,23.9,21.43,20.37,76.97,75.1,70.57,68.63,0.057,0.049,0.07,0.124,0.057,0.05,0.074,0.133,21.14,18.77,23.56,33.02,20.4,17.61,25.44,44.62
2023-03-29 18:00:00,123,Site 2,30.5498,-96.4115,75,13.1,0.322,0.295,0.348,0.442,24.6,23.9,21.77,20.37,76.23,75.1,71.23,68.63,0.056,0.048,0.072,0.125,0.057,0.049,0.075,0.134,21.11,18.88,23.42,32.51,20.21,17.43,25.73,45
2023-03-29 19:00:00,124,Site 2,30.5498,-96.4115,75,12.78,0.318,0.294,0.349,0.447,23.93,23.63,21.9,20.3,75.1,74.57,71.5,68.5,0.056,0.048,0.072,0.124,0.057,0.05,0.075,0.133,20.82,18.87,23.43,33.02,20.09,17.42,25.74,44.62
2023-03-29 20:00:00,125,Site 2,30.5498,-96.4115,75,12.72,0.321,0.296,0.349,0.447,23.27,23.2,21.97,20.3,73.87,73.73,71.63,68.5,0.055,0.048,0.072,0.124,0.056,0.049,0.075,0.133,21.02,19.01,23.43,33.02,19.66,17.14,25.74,44.62
2023-03-29 21:00:00,126,Site 2,30.5498,-96.4115,75,12.68,0.319,0.295,0.344,0.442,22.8,22.73,21.9,20.43,73,72.87,71.5,68.77,0.054,0.047,0.072,0.125,0.056,0.049,0.075,0.134,20.85,18.87,23.02,32.51,19.51,17,25.96,45
2023-03-29 22:00:00,127,Site 2,30.5498,-96.4115,75,12.65,0.318,0.294,0.343,0.442,22.13,22.3,21.9,20.5,71.9,72.17,71.5,68.9,0.053,0.047,0.072,0.125,0.056,0.049,0.075,0.134,20.81,18.85,22.93,32.51,19.33,16.85,25.86,45
2023-03-29 23:00:00,128,Site 2,30.5498,-96.4115,75,12.61,0.321,0.292,0.343,0.442,21.77,21.9,21.83,20.5,71.23,71.5,71.37,68.9,0.053,0.047,0.072,0.125,0.055,0.049,0.075,0.134,21,18.67,22.92,32.51,18.93,16.8,25.85,45.01
2023-03-30 00:00:00,129,Site 2,30.5498,-96.4115,75,12.59,0.315,0.291,0.346,0.443,21.37,21.57,21.7,20.5,70.43,70.83,71.1,68.9,0.053,0.047,0.071,0.125,0.056,0.049,0.074,0.134,20.58,18.6,23.16,32.52,19.1,16.74,25.44,45.02
2023-03-30 01:00:00,130,Site 2,30.5498,-96.4115,75,12.56,0.317,0.292,0.345,0.443,21.03,21.3,21.5,20.5,69.87,70.3,70.7,68.9,0.052,0.046,0.071,0.125,0.055,0.048,0.074,0.134,20.72,18.69,23.14,32.52,18.81,16.55,25.43,45.02
2023-03-30 02:00:00,131,Site 2,30.5498,-96.4115,75,12.53,0.317,0.293,0.347,0.443,20.77,21.03,21.3,20.5,69.33,69.87,70.3,68.9,0.052,0.046,0.07,0.125,0.055,0.049,0.074,0.134,20.69,18.73,23.29,32.53,18.64,16.46,25.15,45.03
2023-03-30 03:00:00,132,Site 2,30.5498,-96.4115,75,12.49,0.314,0.291,0.34,0.443,20.37,20.63,21.17,20.5,68.63,69.1,70.1,68.9,0.051,0.045,0.071,0.125,0.055,0.048,0.075,0.134,20.5,18.64,22.63,32.53,18.59,16.36,25.53,45.03
2023-03-30 04:00:00,133,Site 2,30.5498,-96.4115,75,12.46,0.315,0.292,0.342,0.443,20.17,20.43,21.03,20.5,68.3,68.77,69.87,68.9,0.051,0.045,0.07,0.125,0.055,0.049,0.074,0.134,20.54,18.64,22.86,32.53,18.49,16.23,25.12,45.03
2023-03-30 05:00:00,134,Site 2,30.5498,-96.4115,75,12.43,0.315,0.292,0.342,0.444,20.03,20.3,20.9,20.57,68.07,68.5,69.6,69,0.051,0.045,0.07,0.126,0.055,0.048,0.074,0.135,20.53,18.69,22.85,32.67,18.49,16.14,25.12,45.26
2023-03-30 06:00:00,135,Site 2,30.5498,-96.4115,75,12.4,0.316,0.289,0.342,0.443,19.9,20.1,20.7,20.5,67.8,68.2,69.2,68.9,0.051,0.046,0.07,0.125,0.055,0.049,0.074,0.134,20.59,18.42,22.84,32.53,18.26,16.28,25.11,45.03
2023-03-30 07:00:00,136,Site 2,30.5498,-96.4115,75,12.37,0.315,0.287,0.344,0.437,19.83,19.97,20.57,20.5,67.7,67.93,69,68.9,0.051,0.046,0.069,0.128,0.055,0.049,0.073,0.137,20.51,18.26,22.99,31.93,18.33,16.39,24.84,45.96
2023-03-30 08:00:00,137,Site 2,30.5498,-96.4115,75,12.37,0.313,0.287,0.344,0.441,19.7,19.9,20.5,20.5,67.5,67.8,68.9,68.9,0.052,0.046,0.069,0.126,0.056,0.049,0.073,0.135,20.34,18.26,23.06,32.33,18.45,16.38,24.7,45.34
2023-03-30 09:00:00,138,Site 2,30.5498,-96.4115,75,12.59,0.313,0.287,0.344,0.441,19.77,19.9,20.3,20.5,67.6,67.8,68.5,68.9,0.052,0.046,0.069,0.126,0.056,0.049,0.074,0.135,20.35,18.25,23.05,32.33,18.45,16.38,24.7,45.34
2023-03-30 10:00:00,139,Site 2,30.5498,-96.4115,75,13.01,0.316,0.287,0.346,0.446,20.1,19.97,20.3,20.5,68.17,67.93,68.5,68.9,0.051,0.046,0.068,0.125,0.055,0.049,0.073,0.134,20.6,18.26,23.2,32.87,18.41,16.39,24.43,44.95
2023-03-30 11:00:00,140,Site 2,30.5498,-96.4115,75,12.93,0.317,0.291,0.347,0.449,21.03,20.5,20.3,20.5,69.83,68.87,68.5,68.9,0.052,0.045,0.068,0.125,0.055,0.049,0.072,0.133,20.67,18.58,23.27,33.18,18.75,16.3,24.31,44.88
2023-03-30 12:00:00,141,Site 2,30.5498,-96.4115,75,13.03,0.317,0.293,0.344,0.447,21.5,21.03,20.37,20.5,70.7,69.87,68.63,68.9,0.052,0.046,0.069,0.125,0.055,0.049,0.074,0.134,20.75,18.72,23.05,33,18.83,16.46,24.7,45.17
2023-03-30 13:00:00,142,Site 2,30.5498,-96.4115,75,13.05,0.315,0.293,0.344,0.439,21.9,21.37,20.5,20.5,71.5,70.43,68.9,68.9,0.054,0.046,0.069,0.127,0.056,0.048,0.073,0.136,20.57,18.74,23.06,32.12,19.23,16.47,24.7,45.64
2023-03-30 14:00:00,143,Site 2,30.5498,-96.4115,75,13.31,0.315,0.291,0.343,0.446,22.4,21.83,20.63,20.5,72.3,71.37,69.1,68.9,0.054,0.047,0.07,0.125,0.056,0.049,0.074,0.134,20.53,18.6,22.92,32.86,19.34,16.74,24.97,44.94
2023-03-30 15:00:00,144,Site 2,30.5498,-96.4115,75,13.38,0.317,0.29,0.342,0.447,22.8,22.03,20.83,20.5,73,71.77,69.47,68.9,0.054,0.047,0.07,0.124,0.056,0.049,0.074,0.133,20.73,18.56,22.85,33.03,19.39,16.84,25.12,44.63
2023-03-30 16:00:00,145,Site 2,30.5498,-96.4115,75,13.36,0.318,0.29,0.34,0.447,23.43,22.6,21.03,20.5,74.17,72.63,69.87,68.9,0.054,0.047,0.071,0.124,0.056,0.049,0.075,0.133,20.77,18.48,22.71,33.02,19.57,17.02,25.39,44.62
2023-03-30 17:00:00,146,Site 2,30.5498,-96.4115,75,12.99,0.318,0.289,0.34,0.442,23.57,22.87,21.23,20.5,74.43,73.13,70.2,68.9,0.054,0.048,0.071,0.125,0.056,0.05,0.075,0.134,20.78,18.38,22.64,32.51,19.58,17.21,25.54,45
2023-03-30 18:00:00,147,Site 2,30.5498,-96.4115,75,13.12,0.319,0.291,0.346,0.447,23.57,23,21.43,20.5,74.43,73.4,70.57,68.9,0.054,0.047,0.071,0.124,0.056,0.049,0.074,0.133,20.88,18.55,23.22,33.02,19.53,17.1,25.29,44.62
2023-03-30 19:00:00,148,Site 2,30.5498,-96.4115,75,12.8,0.318,0.291,0.343,0.442,23.5,23,21.5,20.5,74.3,73.4,70.7,68.9,0.054,0.048,0.071,0.125,0.056,0.049,0.075,0.134,20.78,18.57,22.9,32.51,19.57,17.13,25.61,45
2023-03-30 20:00:00,149,Site 2,30.5498,-96.4115,75,12.73,0.316,0.291,0.343,0.442,23.27,22.87,21.7,20.5,73.87,73.13,71.1,68.9,0.054,0.047,0.071,0.125,0.056,0.049,0.075,0.134,20.62,18.58,22.91,32.51,19.58,16.99,25.62,45
2023-03-30 21:00:00,150,Site 2,30.5498,-96.4115,75,12.68,0.314,0.29,0.337,0.442,22.87,22.67,21.7,20.5,73.13,72.73,71.1,68.9,0.054,0.047,0.072,0.125,0.056,0.049,0.076,0.134,20.49,18.48,22.42,32.51,19.45,17.03,25.97,45
2023-03-30 22:00:00,151,Site 2,30.5498,-96.4115,75,12.64,0.314,0.291,0.339,0.443,22.53,22.47,21.7,20.5,72.5,72.4,71.1,68.9,0.054,0.047,0.071,0.125,0.056,0.048,0.075,0.134,20.41,18.63,22.59,32.52,19.37,16.76,25.7,45.01
2023-03-30 23:00:00,152,Site 2,30.5498,-96.4115,75,12.6,0.314,0.292,0.34,0.443,22.2,22.1,21.7,20.5,72.03,71.9,71.1,68.9,0.054,0.046,0.071,0.125,0.056,0.048,0.075,0.134,20.43,18.72,22.67,32.52,19.24,16.58,25.56,45.02
2023-03-31 00:00:00,153,Site 2,30.5498,-96.4115,75,12.57,0.312,0.287,0.34,0.443,21.97,21.9,21.63,20.5,71.63,71.5,70.97,68.9,0.053,0.047,0.071,0.125,0.056,0.049,0.075,0.134,20.32,18.29,22.66,32.52,19.13,16.83,25.56,45.02
2023-03-31 01:00:00,154,Site 2,30.5498,-96.4115,75,12.54,0.313,0.288,0.34,0.443,21.9,21.9,21.5,20.5,71.5,71.5,70.7,68.9,0.053,0.046,0.071,0.125,0.056,0.048,0.075,0.134,20.4,18.39,22.66,32.52,19.07,16.66,25.55,45.02
2023-03-31 02:00:00,155,Site 2,30.5498,-96.4115,75,12.51,0.312,0.289,0.341,0.443,21.77,21.7,21.5,20.5,71.23,71.1,70.7,68.9,0.053,0.046,0.071,0.125,0.056,0.048,0.075,0.134,20.31,18.44,22.73,32.53,19.12,16.57,25.42,45.03
2023-03-31 03:00:00,156,Site 2,30.5498,-96.4115,75,12.48,0.312,0.289,0.343,0.446,21.7,21.7,21.5,20.5,71.1,71.1,70.7,68.9,0.053,0.046,0.07,0.125,0.056,0.048,0.074,0.134,20.31,18.43,22.89,32.87,19.12,16.57,25.15,44.95
2023-03-31 04:00:00,157,Site 2,30.5498,-96.4115,75,12.45,0.312,0.289,0.342,0.441,21.7,21.7,21.37,20.5,71.1,71.1,70.43,68.9,0.053,0.046,0.07,0.126,0.056,0.048,0.074,0.135,20.31,18.43,22.89,32.33,19.12,16.56,25.15,45.34
2023-03-31 05:00:00,158,Site 2,30.5498,-96.4115,75,12.42,0.314,0.289,0.342,0.441,21.7,21.63,21.3,20.63,71.1,70.97,70.3,69.1,0.052,0.046,0.07,0.126,0.055,0.048,0.074,0.135,20.46,18.43,22.89,32.33,18.83,16.56,25.15,45.34
2023-03-31 06:00:00,159,Site 2,30.5498,-96.4115,75,12.4,0.313,0.289,0.342,0.443,21.7,21.57,21.3,20.57,71.1,70.83,70.3,69,0.052,0.046,0.07,0.125,0.055,0.048,0.074,0.134,20.39,18.43,22.88,32.54,18.91,16.56,25.14,45.04
2023-03-31 07:00:00,160,Site 2,30.5498,-96.4115,75,12.38,0.314,0.289,0.342,0.446,21.7,21.5,21.3,20.63,71.1,70.7,70.3,69.1,0.052,0.046,0.07,0.125,0.055,0.048,0.074,0.134,20.46,18.43,22.88,32.88,18.83,16.56,25.14,44.96
2023-03-31 08:00:00,161,Site 2,30.5498,-96.4115,75,12.39,0.309,0.29,0.342,0.443,21.7,21.5,21.3,20.7,71.1,70.7,70.3,69.2,0.053,0.046,0.07,0.125,0.056,0.049,0.074,0.134,20.04,18.48,22.88,32.54,19.16,16.47,25.14,45.04
2023-03-31 09:00:00,162,Site 2,30.5498,-96.4115,75,12.49,0.313,0.29,0.342,0.457,21.7,21.5,21.3,20.7,71.1,70.7,70.3,69.2,0.052,0.046,0.07,0.122,0.055,0.049,0.074,0.13,20.39,18.48,22.88,34.08,18.91,16.47,25.14,43.9
2023-03-31 10:00:00,163,Site 2,30.5498,-96.4115,75,12.87,0.315,0.289,0.342,0.444,21.97,21.7,21.3,20.7,71.63,71.1,70.3,69.2,0.053,0.046,0.07,0.126,0.055,0.048,0.074,0.134,20.56,18.43,22.88,32.66,18.94,16.56,25.14,45.29
2023-03-31 11:00:00,164,Site 2,30.5498,-96.4115,75,13.06,0.314,0.288,0.342,0.452,22.6,21.97,21.3,20.7,72.63,71.63,70.3,69.2,0.054,0.047,0.07,0.125,0.055,0.049,0.074,0.133,20.43,18.34,22.88,33.56,19.24,16.75,25.14,44.81
2023-03-31 12:00:00,165,Site 2,30.5498,-96.4115,75,13.27,0.316,0.291,0.342,0.452,23.2,22.47,21.3,20.7,73.73,72.4,70.3,69.2,0.054,0.047,0.07,0.125,0.055,0.048,0.074,0.133,20.63,18.57,22.89,33.56,19.45,16.7,25.14,44.81
2023-03-31 13:00:00,166,Site 2,30.5498,-96.4115,75,13.47,0.316,0.294,0.343,0.452,24.1,23.03,21.5,20.7,75.37,73.43,70.7,69.2,0.055,0.047,0.07,0.125,0.056,0.048,0.074,0.133,20.62,18.82,22.9,33.56,19.74,16.82,25.15,44.81
2023-03-31 14:00:00,167,Site 2,30.5498,-96.4115,75,13.09,0.319,0.292,0.341,0.452,24.9,23.7,21.77,20.7,76.83,74.7,71.23,69.2,0.056,0.048,0.071,0.125,0.056,0.049,0.074,0.133,20.87,18.69,22.75,33.56,19.98,17.11,25.43,44.81
2023-03-31 15:00:00,168,Site 2,30.5498,-96.4115,75,13.45,0.316,0.291,0.338,0.447,25.57,24.33,21.97,20.7,78,75.77,71.63,69.2,0.057,0.048,0.072,0.126,0.056,0.049,0.075,0.134,20.59,18.6,22.52,33.02,20.33,17.3,25.86,45.2
2023-03-31 16:00:00,169,Site 2,30.5498,-96.4115,75,13.43,0.317,0.293,0.341,0.452,26.93,25.3,22.3,20.7,80.5,77.57,72.17,69.2,0.058,0.049,0.072,0.125,0.056,0.049,0.075,0.133,20.69,18.72,22.71,33.56,20.92,17.57,25.84,44.81
2023-03-31 17:00:00,170,Site 2,30.5498,-96.4115,75,13.43,0.318,0.295,0.344,0.453,28.2,26.43,22.73,20.7,82.8,79.53,72.87,69.2,0.059,0.05,0.072,0.125,0.057,0.049,0.074,0.133,20.8,18.92,22.99,33.57,21.38,17.78,25.92,44.81
2023-03-31 18:00:00,171,Site 2,30.5498,-96.4115,75,13.42,0.318,0.294,0.341,0.453,28.6,27,23.27,20.7,83.5,80.7,73.87,69.2,0.06,0.05,0.073,0.125,0.057,0.049,0.075,0.133,20.77,18.84,22.76,33.57,21.53,17.98,26.36,44.82
2023-03-31 19:00:00,172,Site 2,30.5498,-96.4115,75,13.41,0.32,0.294,0.343,0.453,28.5,27.2,23.63,20.7,83.3,81,74.57,69.2,0.059,0.051,0.074,0.125,0.056,0.049,0.075,0.133,20.95,18.79,22.94,33.57,21.2,18.09,26.59,44.82
2023-03-31 20:00:00,173,Site 2,30.5498,-96.4115,75,12.78,0.319,0.295,0.342,0.453,27.77,26.93,24,20.7,82,80.5,75.23,69.2,0.058,0.05,0.074,0.125,0.056,0.049,0.075,0.133,20.84,18.89,22.82,33.58,20.92,17.89,26.68,44.83
2023-03-31 21:00:00,174,Site 2,30.5498,-96.4115,75,12.73,0.317,0.292,0.342,0.453,26.77,26.43,24.2,20.83,80.2,79.53,75.5,69.47,0.057,0.05,0.074,0.125,0.056,0.049,0.075,0.133,20.67,18.69,22.83,33.59,20.58,17.84,26.69,44.84
2023-03-31 22:00:00,175,Site 2,30.5498,-96.4115,75,12.68,0.315,0.293,0.343,0.453,25.9,25.7,24.2,20.9,78.63,78.33,75.5,69.6,0.057,0.049,0.074,0.125,0.056,0.049,0.075,0.133,20.55,18.72,22.97,33.59,20.31,17.58,26.62,44.84
2023-03-31 23:00:00,176,Site 2,30.5498,-96.4115,75,12.65,0.316,0.295,0.344,0.453,25.13,25.13,24.1,20.9,77.27,77.27,75.37,69.6,0.055,0.048,0.074,0.125,0.055,0.048,0.075,0.133,20.6,18.86,23.06,33.6,19.89,17.29,26.47,44.86
2023-04-01 00:00:00,177,Site 2,30.5498,-96.4115,75,12.61,0.316,0.29,0.346,0.448,24.43,24.6,23.9,21.03,75.93,76.23,75.1,69.87,0.054,0.048,0.073,0.126,0.055,0.048,0.074,0.133,20.61,18.55,23.22,33.07,19.59,17.27,26.18,45.26
2023-04-01 01:00:00,178,Site 2,30.5498,-96.4115,75,12.58,0.313,0.291,0.346,0.453,23.77,23.93,23.7,21.1,74.83,75.1,74.7,70,0.054,0.047,0.073,0.125,0.055,0.048,0.074,0.132,20.34,18.6,23.2,33.63,19.46,17.03,26.17,44.88
2023-04-01 02:00:00,179,Site 2,30.5498,-96.4115,75,12.55,0.311,0.289,0.343,0.448,23.27,23.5,23.57,21.1,73.87,74.3,74.43,70,0.054,0.047,0.073,0.126,0.055,0.048,0.074,0.133,20.19,18.45,22.93,33.1,19.31,16.87,26.1,45.29
