"TOA5","CR300-10553","CR300","10553","CR300-CELL205.Std.10.04","CPU:Testbed_code_site_2.CR300","14107","Table_Batt"
"2022-10-26 18:00:00",319,"Site 2",39.10245,-96.59987,335,13.66,20.29
"2022-10-26 19:00:00",320,"Site 2",39.10245,-96.59987,335,12.81,15.73
"2022-10-26 20:00:00",321,"Site 2",39.10245,-96.59987,335,12.78,12.81
"2022-10-26 21:00:00",322,"Site 2",39.10245,-96.59987,335,12.74,11.84
"2022-10-26 22:00:00",323,"Site 2",39.10245,-96.59987,335,12.72,12.19
"2022-10-26 23:00:00",324,"Site 2",39.10245,-96.59987,335,12.71,11.41
"2022-10-27 00:00:00",325,"Site 2",39.10245,-96.59987,335,12.69,10.58
"2022-10-27 01:00:00",326,"Site 2",39.10245,-96.59987,335,12.68,10.99
"2022-10-27 02:00:00",327,"Site 2",39.10245,-96.59987,335,12.65,11.15
"2022-10-27 03:00:00",328,"Site 2",39.10245,-96.59987,335,12.64,11.14
"2022-10-27 04:00:00",329,"Site 2",39.10245,-96.59987,335,12.63,10.68
"2022-10-27 05:00:00",330,"Site 2",39.10245,-96.59987,335,12.63,10.14
"2022-10-27 06:00:00",331,"Site 2",39.10245,-96.59987,335,12.61,9.14
"2022-10-27 07:00:00",332,"Site 2",39.10245,-96.59987,335,12.6,7.989
"2022-10-27 08:00:00",333,"Site 2",39.10245,-96.59987,335,12.59,7.946
"2022-10-27 09:00:00",334,"Site 2",39.10245,-96.59987,335,12.63,10.05
"2022-10-27 10:00:00",335,"Site 2",39.10245,-96.59987,335,13.38,16.16
"2022-10-27 11:00:00",336,"Site 2",39.10245,-96.59987,335,13.74,20.35
"2022-10-27 12:00:00",337,"Site 2",39.10245,-96.59987,335,13.73,20.64
"2022-10-27 13:00:00",338,"Site 2",39.10245,-96.59987,335,13.72,21.07
"2022-10-27 14:00:00",339,"Site 2",39.10245,-96.59987,335,13.7,22.47
"2022-10-27 15:00:00",340,"Site 2",39.10245,-96.59987,335,13.7,20.99
"2022-10-27 16:00:00",341,"Site 2",39.10245,-96.59987,335,13.69,20.45
"2022-10-27 17:00:00",342,"Site 2",39.10245,-96.59987,335,13.69,21.26
"2022-10-27 18:00:00",343,"Site 2",39.10245,-96.59987,335,12.88,17.48
"2022-10-27 19:00:00",344,"Site 2",39.10245,-96.59987,335,12.79,15.24
"2022-10-27 20:00:00",345,"Site 2",39.10245,-96.59987,335,12.76,13.85
"2022-10-27 21:00:00",346,"Site 2",39.10245,-96.59987,335,12.73,12.58
"2022-10-27 22:00:00",347,"Site 2",39.10245,-96.59987,335,12.72,11.72
"2022-10-27 23:00:00",348,"Site 2",39.10245,-96.59987,335,12.7,11.25
"2022-10-28 00:00:00",349,"Site 2",39.10245,-96.59987,335,12.67,10.62
"2022-10-28 01:00:00",350,"Site 2",39.10245,-96.59987,335,12.65,10.34
"2022-10-28 02:00:00",351,"Site 2",39.10245,-96.59987,335,12.63,10.2
"2022-10-28 03:00:00",352,"Site 2",39.10245,-96.59987,335,12.61,10.1
"2022-10-28 04:00:00",353,"Site 2",39.10245,-96.59987,335,12.59,10.06
"2022-10-28 05:00:00",354,"Site 2",39.10245,-96.59987,335,12.58,9.26
"2022-10-28 06:00:00",355,"Site 2",39.10245,-96.59987,335,12.56,6.448
"2022-10-28 07:00:00",356,"Site 2",39.10245,-96.59987,335,12.54,4.94
"2022-10-28 08:00:00",357,"Site 2",39.10245,-96.59987,335,12.54,6.133
"2022-10-28 09:00:00",358,"Site 2",39.10245,-96.59987,335,12.58,6.929
"2022-10-28 10:00:00",359,"Site 2",39.10245,-96.59987,335,13.8,16.62
"2022-10-28 11:00:00",360,"Site 2",39.10245,-96.59987,335,13.75,20.27
"2022-10-28 12:00:00",361,"Site 2",39.10245,-96.59987,335,13.72,20.68
"2022-10-28 13:00:00",362,"Site 2",39.10245,-96.59987,335,13.68,22.13
"2022-10-28 14:00:00",363,"Site 2",39.10245,-96.59987,335,13.67,22.83
"2022-10-28 15:00:00",364,"Site 2",39.10245,-96.59987,335,13.66,23.45
"2022-10-28 16:00:00",365,"Site 2",39.10245,-96.59987,335,13.64,24.36
"2022-10-28 17:00:00",366,"Site 2",39.10245,-96.59987,335,13.61,25.02
"2022-10-28 18:00:00",367,"Site 2",39.10245,-96.59987,335,13.61,24.66
"2022-10-28 19:00:00",368,"Site 2",39.10245,-96.59987,335,12.81,15.79
"2022-10-28 20:00:00",369,"Site 2",39.10245,-96.59987,335,12.76,10.77
"2022-10-28 21:00:00",370,"Site 2",39.10245,-96.59987,335,12.73,8.48
"2022-10-28 22:00:00",371,"Site 2",39.10245,-96.59987,335,12.71,7.049
"2022-10-28 23:00:00",372,"Site 2",39.10245,-96.59987,335,12.68,5.682
"2022-10-29 00:00:00",373,"Site 2",39.10245,-96.59987,335,12.65,4.775
"2022-10-29 01:00:00",374,"Site 2",39.10245,-96.59987,335,12.64,3.991
"2022-10-29 02:00:00",375,"Site 2",39.10245,-96.59987,335,12.61,3.312
"2022-10-29 03:00:00",376,"Site 2",39.10245,-96.59987,335,12.58,2.946
"2022-10-29 04:00:00",377,"Site 2",39.10245,-96.59987,335,12.56,2.233
"2022-10-29 05:00:00",378,"Site 2",39.10245,-96.59987,335,12.54,1.482
"2022-10-29 06:00:00",379,"Site 2",39.10245,-96.59987,335,12.53,1.272
"2022-10-29 07:00:00",380,"Site 2",39.10245,-96.59987,335,12.53,1.103
"2022-10-29 08:00:00",381,"Site 2",39.10245,-96.59987,335,12.52,1.383
"2022-10-29 09:00:00",382,"Site 2",39.10245,-96.59987,335,12.56,3.462
"2022-10-29 10:00:00",383,"Site 2",39.10245,-96.59987,335,13.89,14.59
"2022-10-29 11:00:00",384,"Site 2",39.10245,-96.59987,335,13.52,13.72
"2022-10-29 12:00:00",385,"Site 2",39.10245,-96.59987,335,13.79,17.9
"2022-10-29 13:00:00",386,"Site 2",39.10245,-96.59987,335,13.68,22.06
"2022-10-29 14:00:00",387,"Site 2",39.10245,-96.59987,335,13.64,23.73
"2022-10-29 15:00:00",388,"Site 2",39.10245,-96.59987,335,13.64,24.47
"2022-10-29 16:00:00",389,"Site 2",39.10245,-96.59987,335,13.65,24.95
"2022-10-29 17:00:00",390,"Site 2",39.10245,-96.59987,335,13.62,25.02
"2022-10-29 18:00:00",391,"Site 2",39.10245,-96.59987,335,12.89,22.69
"2022-10-29 19:00:00",392,"Site 2",39.10245,-96.59987,335,12.81,13.98
"2022-10-29 20:00:00",393,"Site 2",39.10245,-96.59987,335,12.77,9.84
"2022-10-29 21:00:00",394,"Site 2",39.10245,-96.59987,335,12.74,7.872
"2022-10-29 22:00:00",395,"Site 2",39.10245,-96.59987,335,12.71,7.174
"2022-10-29 23:00:00",396,"Site 2",39.10245,-96.59987,335,12.68,7.109
"2022-10-30 00:00:00",397,"Site 2",39.10245,-96.59987,335,12.67,7.744
"2022-10-30 01:00:00",398,"Site 2",39.10245,-96.59987,335,12.65,7.779
"2022-10-30 02:00:00",399,"Site 2",39.10245,-96.59987,335,12.63,7.422
"2022-10-30 03:00:00",400,"Site 2",39.10245,-96.59987,335,12.6,7.589
"2022-10-30 04:00:00",401,"Site 2",39.10245,-96.59987,335,12.59,7.612
"2022-10-30 05:00:00",402,"Site 2",39.10245,-96.59987,335,12.57,7.186
"2022-10-30 06:00:00",403,"Site 2",39.10245,-96.59987,335,12.55,7.614
"2022-10-30 07:00:00",404,"Site 2",39.10245,-96.59987,335,12.54,8.04
"2022-10-30 08:00:00",405,"Site 2",39.10245,-96.59987,335,12.54,7.931
"2022-10-30 09:00:00",406,"Site 2",39.10245,-96.59987,335,12.57,8.88
"2022-10-30 10:00:00",407,"Site 2",39.10245,-96.59987,335,13.12,13.05
"2022-10-30 11:00:00",408,"Site 2",39.10245,-96.59987,335,13.41,17.06
"2022-10-30 12:00:00",409,"Site 2",39.10245,-96.59987,335,13.72,21.55
"2022-10-30 13:00:00",410,"Site 2",39.10245,-96.59987,335,13.65,24.37
"2022-10-30 14:00:00",411,"Site 2",39.10245,-96.59987,335,13.63,23.64
"2022-10-30 15:00:00",412,"Site 2",39.10245,-96.59987,335,13.64,22.67
"2022-10-30 16:00:00",413,"Site 2",39.10245,-96.59987,335,13.66,22.39
"2022-10-30 17:00:00",414,"Site 2",39.10245,-96.59987,335,13.66,22.04
"2022-10-30 18:00:00",415,"Site 2",39.10245,-96.59987,335,12.84,19.13
"2022-10-30 19:00:00",416,"Site 2",39.10245,-96.59987,335,12.78,15.94
"2022-10-30 20:00:00",417,"Site 2",39.10245,-96.59987,335,12.76,13.45
"2022-10-30 21:00:00",418,"Site 2",39.10245,-96.59987,335,12.73,12.04
"2022-10-30 22:00:00",419,"Site 2",39.10245,-96.59987,335,12.72,11.95
"2022-10-30 23:00:00",420,"Site 2",39.10245,-96.59987,335,12.7,11.69
"2022-10-31 00:00:00",421,"Site 2",39.10245,-96.59987,335,12.68,10.67
"2022-10-31 01:00:00",422,"Site 2",39.10245,-96.59987,335,12.65,10.02
"2022-10-31 02:00:00",423,"Site 2",39.10245,-96.59987,335,12.63,9.74
"2022-10-31 03:00:00",424,"Site 2",39.10245,-96.59987,335,12.62,10.02
"2022-10-31 04:00:00",425,"Site 2",39.10245,-96.59987,335,12.59,10.08
"2022-10-31 05:00:00",426,"Site 2",39.10245,-96.59987,335,12.58,9.92
"2022-10-31 06:00:00",427,"Site 2",39.10245,-96.59987,335,12.57,8.86
"2022-10-31 07:00:00",428,"Site 2",39.10245,-96.59987,335,12.56,6.252
"2022-10-31 08:00:00",429,"Site 2",39.10245,-96.59987,335,12.55,4.257
"2022-10-31 09:00:00",430,"Site 2",39.10245,-96.59987,335,12.61,5.718
"2022-10-31 10:00:00",431,"Site 2",39.10245,-96.59987,335,13.67,14.2
"2022-10-31 11:00:00",432,"Site 2",39.10245,-96.59987,335,13.78,19.18
"2022-10-31 12:00:00",433,"Site 2",39.10245,-96.59987,335,13.71,21.52
"2022-10-31 13:00:00",434,"Site 2",39.10245,-96.59987,335,13.67,23.34
"2022-10-31 14:00:00",435,"Site 2",39.10245,-96.59987,335,13.67,24.08
"2022-10-31 15:00:00",436,"Site 2",39.10245,-96.59987,335,13.61,24.82
"2022-10-31 16:00:00",437,"Site 2",39.10245,-96.59987,335,13.61,25.24
"2022-10-31 17:00:00",438,"Site 2",39.10245,-96.59987,335,13.62,25.7
"2022-10-31 18:00:00",439,"Site 2",39.10245,-96.59987,335,13.62,25.21
"2022-10-31 19:00:00",440,"Site 2",39.10245,-96.59987,335,12.82,15.1
"2022-10-31 20:00:00",441,"Site 2",39.10245,-96.59987,335,12.76,10.2
"2022-10-31 21:00:00",442,"Site 2",39.10245,-96.59987,335,12.73,7.954
"2022-10-31 22:00:00",443,"Site 2",39.10245,-96.59987,335,12.71,8.1
"2022-10-31 23:00:00",444,"Site 2",39.10245,-96.59987,335,12.69,9.41
"2022-11-01 00:00:00",445,"Site 2",39.10245,-96.59987,335,12.69,13.67
"2022-11-01 01:00:00",446,"Site 2",39.10245,-96.59987,335,12.67,12.97
"2022-11-01 02:00:00",447,"Site 2",39.10245,-96.59987,335,12.66,13.23
"2022-11-01 03:00:00",448,"Site 2",39.10245,-96.59987,335,12.64,12.98
"2022-11-01 04:00:00",449,"Site 2",39.10245,-96.59987,335,12.63,14.23
"2022-11-01 05:00:00",450,"Site 2",39.10245,-96.59987,335,12.6,14.51
"2022-11-01 06:00:00",451,"Site 2",39.10245,-96.59987,335,12.6,14.3
"2022-11-01 07:00:00",452,"Site 2",39.10245,-96.59987,335,12.59,14.13
"2022-11-01 08:00:00",453,"Site 2",39.10245,-96.59987,335,12.57,14.51
"2022-11-01 09:00:00",454,"Site 2",39.10245,-96.59987,335,12.6,15.57
"2022-11-01 10:00:00",455,"Site 2",39.10245,-96.59987,335,13.36,21.22
"2022-11-01 11:00:00",456,"Site 2",39.10245,-96.59987,335,13.61,26.06
"2022-11-01 12:00:00",457,"Site 2",39.10245,-96.59987,335,13.57,27.64
"2022-11-01 13:00:00",458,"Site 2",39.10245,-96.59987,335,13.56,29.1
"2022-11-01 14:00:00",459,"Site 2",39.10245,-96.59987,335,13.53,29.88
"2022-11-01 15:00:00",460,"Site 2",39.10245,-96.59987,335,13.54,30.32
"2022-11-01 16:00:00",461,"Site 2",39.10245,-96.59987,335,13.51,30.42
"2022-11-01 17:00:00",462,"Site 2",39.10245,-96.59987,335,13.51,30.28
"2022-11-01 18:00:00",463,"Site 2",39.10245,-96.59987,335,13.38,28.97
"2022-11-01 19:00:00",464,"Site 2",39.10245,-96.59987,335,12.79,23.16
"2022-11-01 20:00:00",465,"Site 2",39.10245,-96.59987,335,12.77,20.6
"2022-11-01 21:00:00",466,"Site 2",39.10245,-96.59987,335,12.74,19.2
"2022-11-01 22:00:00",467,"Site 2",39.10245,-96.59987,335,12.72,18.52
"2022-11-01 23:00:00",468,"Site 2",39.10245,-96.59987,335,12.71,18.3
"2022-11-02 00:00:00",469,"Site 2",39.10245,-96.59987,335,12.7,18.05
"2022-11-02 01:00:00",470,"Site 2",39.10245,-96.59987,335,12.67,17.04
"2022-11-02 02:00:00",471,"Site 2",39.10245,-96.59987,335,12.66,16.53
"2022-11-02 03:00:00",472,"Site 2",39.10245,-96.59987,335,12.64,15.86
"2022-11-02 04:00:00",473,"Site 2",39.10245,-96.59987,335,12.63,15.76
"2022-11-02 05:00:00",474,"Site 2",39.10245,-96.59987,335,12.62,15.57
"2022-11-02 06:00:00",475,"Site 2",39.10245,-96.59987,335,12.61,15.45
"2022-11-02 07:00:00",476,"Site 2",39.10245,-96.59987,335,12.6,15.71
"2022-11-02 08:00:00",477,"Site 2",39.10245,-96.59987,335,12.6,15.26
"2022-11-02 09:00:00",478,"Site 2",39.10245,-96.59987,335,12.64,17.44
"2022-11-02 10:00:00",479,"Site 2",39.10245,-96.59987,335,13.21,21.64
"2022-11-02 11:00:00",480,"Site 2",39.10245,-96.59987,335,13.61,25.63
"2022-11-02 12:00:00",481,"Site 2",39.10245,-96.59987,335,13.64,25.13
"2022-11-02 13:00:00",482,"Site 2",39.10245,-96.59987,335,13.63,26.26
"2022-11-02 14:00:00",483,"Site 2",39.10245,-96.59987,335,13.57,28.34
"2022-11-02 15:00:00",484,"Site 2",39.10245,-96.59987,335,13.57,28.32
"2022-11-02 16:00:00",485,"Site 2",39.10245,-96.59987,335,13.57,28.63
"2022-11-02 17:00:00",486,"Site 2",39.10245,-96.59987,335,13.53,28.53
"2022-11-02 18:00:00",487,"Site 2",39.10245,-96.59987,335,13.31,27.15
"2022-11-02 19:00:00",488,"Site 2",39.10245,-96.59987,335,12.8,22.63
"2022-11-02 20:00:00",489,"Site 2",39.10245,-96.59987,335,12.78,21.16
"2022-11-02 21:00:00",490,"Site 2",39.10245,-96.59987,335,12.75,19.91
"2022-11-02 22:00:00",491,"Site 2",39.10245,-96.59987,335,12.73,18.71
"2022-11-02 23:00:00",492,"Site 2",39.10245,-96.59987,335,12.71,17.5
"2022-11-03 00:00:00",493,"Site 2",39.10245,-96.59987,335,12.7,16.58
"2022-11-03 01:00:00",494,"Site 2",39.10245,-96.59987,335,12.68,16.57
"2022-11-03 02:00:00",495,"Site 2",39.10245,-96.59987,335,12.66,16.89
"2022-11-03 03:00:00",496,"Site 2",39.10245,-96.59987,335,12.64,16.94
"2022-11-03 04:00:00",497,"Site 2",39.10245,-96.59987,335,12.63,16.83
"2022-11-03 05:00:00",498,"Site 2",39.10245,-96.59987,335,12.62,17.02
"2022-11-03 06:00:00",499,"Site 2",39.10245,-96.59987,335,12.61,17.04
"2022-11-03 07:00:00",500,"Site 2",39.10245,-96.59987,335,12.6,17.68
"2022-11-03 08:00:00",501,"Site 2",39.10245,-96.59987,335,12.59,17.89
"2022-11-03 09:00:00",502,"Site 2",39.10245,-96.59987,335,12.62,18.69
"2022-11-03 10:00:00",503,"Site 2",39.10245,-96.59987,335,13.2,20.81
"2022-11-03 11:00:00",504,"Site 2",39.10245,-96.59987,335,13.22,25.3
"2022-11-03 12:00:00",505,"Site 2",39.10245,-96.59987,335,13.62,26.04
"2022-11-03 13:00:00",506,"Site 2",39.10245,-96.59987,335,13.6,26.5
"2022-11-03 14:00:00",507,"Site 2",39.10245,-96.59987,335,13.56,27.39
"2022-11-03 15:00:00",508,"Site 2",39.10245,-96.59987,335,13.56,27.4
"2022-11-03 16:00:00",509,"Site 2",39.10245,-96.59987,335,13.56,27.43
"2022-11-03 17:00:00",510,"Site 2",39.10245,-96.59987,335,13.59,26.94
"2022-11-03 18:00:00",511,"Site 2",39.10245,-96.59987,335,12.82,24.61
"2022-11-03 19:00:00",512,"Site 2",39.10245,-96.59987,335,12.78,23.37
"2022-11-03 20:00:00",513,"Site 2",39.10245,-96.59987,335,12.76,22.94
"2022-11-03 21:00:00",514,"Site 2",39.10245,-96.59987,335,12.75,22.39
"2022-11-03 22:00:00",515,"Site 2",39.10245,-96.59987,335,12.73,22
"2022-11-03 23:00:00",516,"Site 2",39.10245,-96.59987,335,12.71,21.36
"2022-11-04 00:00:00",517,"Site 2",39.10245,-96.59987,335,12.7,20.87
"2022-11-04 01:00:00",518,"Site 2",39.10245,-96.59987,335,12.68,20.99
"2022-11-04 02:00:00",519,"Site 2",39.10245,-96.59987,335,12.67,20.45
"2022-11-04 03:00:00",520,"Site 2",39.10245,-96.59987,335,12.64,15.47
"2022-11-04 04:00:00",521,"Site 2",39.10245,-96.59987,335,12.62,12.35
"2022-11-04 05:00:00",522,"Site 2",39.10245,-96.59987,335,12.59,9.67
"2022-11-04 06:00:00",523,"Site 2",39.10245,-96.59987,335,12.57,7.973
"2022-11-04 07:00:00",524,"Site 2",39.10245,-96.59987,335,12.55,7.172
"2022-11-04 08:00:00",525,"Site 2",39.10245,-96.59987,335,12.54,6.543
"2022-11-04 09:00:00",526,"Site 2",39.10245,-96.59987,335,12.52,5.701
"2022-11-04 10:00:00",527,"Site 2",39.10245,-96.59987,335,12.52,5.087
"2022-11-04 11:00:00",528,"Site 2",39.10245,-96.59987,335,12.51,4.77
"2022-11-04 12:00:00",529,"Site 2",39.10245,-96.59987,335,12.52,4.682
"2022-11-04 13:00:00",530,"Site 2",39.10245,-96.59987,335,12.52,5.284
"2022-11-04 14:00:00",531,"Site 2",39.10245,-96.59987,335,12.54,4.828
"2022-11-04 15:00:00",532,"Site 2",39.10245,-96.59987,335,12.53,4.758
"2022-11-04 16:00:00",533,"Site 2",39.10245,-96.59987,335,12.51,4.618
"2022-11-04 17:00:00",534,"Site 2",39.10245,-96.59987,335,12.5,4.444
"2022-11-04 18:00:00",535,"Site 2",39.10245,-96.59987,335,12.51,4.551
"2022-11-04 19:00:00",536,"Site 2",39.10245,-96.59987,335,12.49,4.461
"2022-11-04 20:00:00",537,"Site 2",39.10245,-96.59987,335,12.49,4.578
"2022-11-04 21:00:00",538,"Site 2",39.10245,-96.59987,335,12.5,4.601
"2022-11-04 22:00:00",539,"Site 2",39.10245,-96.59987,335,12.49,4.849
"2022-11-04 23:00:00",540,"Site 2",39.10245,-96.59987,335,12.49,4.947
"2022-11-05 00:00:00",541,"Site 2",39.10245,-96.59987,335,12.49,4.774
"2022-11-05 01:00:00",542,"Site 2",39.10245,-96.59987,335,12.48,4.744
"2022-11-05 02:00:00",543,"Site 2",39.10245,-96.59987,335,12.48,4.586
"2022-11-05 03:00:00",544,"Site 2",39.10245,-96.59987,335,12.48,4.357
"2022-11-05 04:00:00",545,"Site 2",39.10245,-96.59987,335,12.47,2.382
"2022-11-05 05:00:00",546,"Site 2",39.10245,-96.59987,335,12.46,3.2
"2022-11-05 06:00:00",547,"Site 2",39.10245,-96.59987,335,12.45,3.015
"2022-11-05 07:00:00",548,"Site 2",39.10245,-96.59987,335,12.46,3.276
"2022-11-05 08:00:00",549,"Site 2",39.10245,-96.59987,335,12.46,2.6
"2022-11-05 09:00:00",550,"Site 2",39.10245,-96.59987,335,12.47,3.379
"2022-11-05 10:00:00",551,"Site 2",39.10245,-96.59987,335,13.85,10.58
"2022-11-05 11:00:00",552,"Site 2",39.10245,-96.59987,335,13.91,13.38
"2022-11-05 12:00:00",553,"Site 2",39.10245,-96.59987,335,13.88,14.85
"2022-11-05 13:00:00",554,"Site 2",39.10245,-96.59987,335,13.85,15.86
"2022-11-05 14:00:00",555,"Site 2",39.10245,-96.59987,335,13.83,16.55
"2022-11-05 15:00:00",556,"Site 2",39.10245,-96.59987,335,13.78,17.53
"2022-11-05 16:00:00",557,"Site 2",39.10245,-96.59987,335,13.76,18.75
"2022-11-05 17:00:00",558,"Site 2",39.10245,-96.59987,335,13.75,18.9
"2022-11-05 18:00:00",559,"Site 2",39.10245,-96.59987,335,13.01,16.94
"2022-11-05 19:00:00",560,"Site 2",39.10245,-96.59987,335,12.86,13.12
"2022-11-05 20:00:00",561,"Site 2",39.10245,-96.59987,335,12.81,12.22
"2022-11-05 21:00:00",562,"Site 2",39.10245,-96.59987,335,12.79,11.96
"2022-11-05 22:00:00",563,"Site 2",39.10245,-96.59987,335,12.77,11.9
"2022-11-05 23:00:00",564,"Site 2",39.10245,-96.59987,335,12.76,11.62
"2022-11-06 00:00:00",565,"Site 2",39.10245,-96.59987,335,12.75,11.26
"2022-11-06 01:00:00",566,"Site 2",39.10245,-96.59987,335,12.74,10.53
"2022-11-06 02:00:00",567,"Site 2",39.10245,-96.59987,335,12.73,10.56
"2022-11-06 03:00:00",568,"Site 2",39.10245,-96.59987,335,12.72,9.86
"2022-11-06 04:00:00",569,"Site 2",39.10245,-96.59987,335,12.71,9.31
"2022-11-06 05:00:00",570,"Site 2",39.10245,-96.59987,335,12.7,7.941
"2022-11-06 06:00:00",571,"Site 2",39.10245,-96.59987,335,12.69,5.161
"2022-11-06 07:00:00",572,"Site 2",39.10245,-96.59987,335,12.66,3.089
"2022-11-06 08:00:00",573,"Site 2",39.10245,-96.59987,335,12.64,2.203
"2022-11-06 09:00:00",574,"Site 2",39.10245,-96.59987,335,12.68,3.827
"2022-11-06 10:00:00",575,"Site 2",39.10245,-96.59987,335,13.85,13.16
"2022-11-06 11:00:00",576,"Site 2",39.10245,-96.59987,335,13.81,17.5
"2022-11-06 12:00:00",577,"Site 2",39.10245,-96.59987,335,13.76,18.84
"2022-11-06 13:00:00",578,"Site 2",39.10245,-96.59987,335,13.71,21.01
"2022-11-06 14:00:00",579,"Site 2",39.10245,-96.59987,335,13.72,21.71
"2022-11-06 15:00:00",580,"Site 2",39.10245,-96.59987,335,13.69,22.07
"2022-11-06 16:00:00",581,"Site 2",39.10245,-96.59987,335,13.69,22.49
"2022-11-06 17:00:00",582,"Site 2",39.10245,-96.59987,335,13.69,22.7
"2022-11-06 18:00:00",583,"Site 2",39.10245,-96.59987,335,12.96,19.95
"2022-11-06 19:00:00",584,"Site 2",39.10245,-96.59987,335,12.82,13.19
"2022-11-06 20:00:00",585,"Site 2",39.10245,-96.59987,335,12.78,10.36
"2022-11-06 21:00:00",586,"Site 2",39.10245,-96.59987,335,12.74,8.7
"2022-11-06 22:00:00",587,"Site 2",39.10245,-96.59987,335,12.72,7.13
"2022-11-06 23:00:00",588,"Site 2",39.10245,-96.59987,335,12.69,6.465
"2022-11-07 00:00:00",589,"Site 2",39.10245,-96.59987,335,12.67,5.948
"2022-11-07 01:00:00",590,"Site 2",39.10245,-96.59987,335,12.65,4.984
"2022-11-07 02:00:00",591,"Site 2",39.10245,-96.59987,335,12.64,4.588
"2022-11-07 03:00:00",592,"Site 2",39.10245,-96.59987,335,12.62,4.1
"2022-11-07 04:00:00",593,"Site 2",39.10245,-96.59987,335,12.61,3.377
"2022-11-07 05:00:00",594,"Site 2",39.10245,-96.59987,335,12.6,2.982
"2022-11-07 06:00:00",595,"Site 2",39.10245,-96.59987,335,12.59,2.507
"2022-11-07 07:00:00",596,"Site 2",39.10245,-96.59987,335,12.58,2.199
"2022-11-07 08:00:00",597,"Site 2",39.10245,-96.59987,335,12.57,1.892
"2022-11-07 09:00:00",598,"Site 2",39.10245,-96.59987,335,12.62,4.687
"2022-11-07 10:00:00",599,"Site 2",39.10245,-96.59987,335,13.65,12.78
"2022-11-07 11:00:00",600,"Site 2",39.10245,-96.59987,335,13.83,15.88
"2022-11-07 12:00:00",601,"Site 2",39.10245,-96.59987,335,13.79,17.69
"2022-11-07 13:00:00",602,"Site 2",39.10245,-96.59987,335,13.78,18.56
"2022-11-07 14:00:00",603,"Site 2",39.10245,-96.59987,335,13.75,19.51
"2022-11-07 15:00:00",604,"Site 2",39.10245,-96.59987,335,13.72,20.4
"2022-11-07 16:00:00",605,"Site 2",39.10245,-96.59987,335,13.73,20.52
"2022-11-07 17:00:00",606,"Site 2",39.10245,-96.59987,335,13.69,20.33
"2022-11-07 18:00:00",607,"Site 2",39.10245,-96.59987,335,12.9,17.3
"2022-11-07 19:00:00",608,"Site 2",39.10245,-96.59987,335,12.81,11.43
"2022-11-07 20:00:00",609,"Site 2",39.10245,-96.59987,335,12.76,8.87
"2022-11-07 21:00:00",610,"Site 2",39.10245,-96.59987,335,12.74,8.01
"2022-11-07 22:00:00",611,"Site 2",39.10245,-96.59987,335,12.7,8.16
"2022-11-07 23:00:00",612,"Site 2",39.10245,-96.59987,335,12.7,10.43
"2022-11-08 00:00:00",613,"Site 2",39.10245,-96.59987,335,12.69,11.65
"2022-11-08 01:00:00",614,"Site 2",39.10245,-96.59987,335,12.68,12
"2022-11-08 02:00:00",615,"Site 2",39.10245,-96.59987,335,12.66,12.59
"2022-11-08 03:00:00",616,"Site 2",39.10245,-96.59987,335,12.65,12.55
"2022-11-08 04:00:00",617,"Site 2",39.10245,-96.59987,335,12.63,12.49
"2022-11-08 05:00:00",618,"Site 2",39.10245,-96.59987,335,12.63,12.68
"2022-11-08 06:00:00",619,"Site 2",39.10245,-96.59987,335,12.63,12.7
"2022-11-08 07:00:00",620,"Site 2",39.10245,-96.59987,335,12.62,13.11
"2022-11-08 08:00:00",621,"Site 2",39.10245,-96.59987,335,12.62,13.81
"2022-11-08 09:00:00",622,"Site 2",39.10245,-96.59987,335,12.63,14.02
"2022-11-08 10:00:00",623,"Site 2",39.10245,-96.59987,335,12.69,15.56
"2022-11-08 11:00:00",624,"Site 2",39.10245,-96.59987,335,12.91,16.76
"2022-11-08 12:00:00",625,"Site 2",39.10245,-96.59987,335,13.17,21.24
"2022-11-08 13:00:00",626,"Site 2",39.10245,-96.59987,335,13.42,22.71
"2022-11-08 14:00:00",627,"Site 2",39.10245,-96.59987,335,13.64,23.53
"2022-11-08 15:00:00",628,"Site 2",39.10245,-96.59987,335,13.66,22.97
"2022-11-08 16:00:00",629,"Site 2",39.10245,-96.59987,335,13.36,22.41
"2022-11-08 17:00:00",630,"Site 2",39.10245,-96.59987,335,13.02,21.07
"2022-11-08 18:00:00",631,"Site 2",39.10245,-96.59987,335,12.83,19.75
"2022-11-08 19:00:00",632,"Site 2",39.10245,-96.59987,335,12.79,19.22
"2022-11-08 20:00:00",633,"Site 2",39.10245,-96.59987,335,12.77,19.16
